ClockLab,,,,
C2-141-1,,,,
15-Jun-2017,00:00,,,,
79,7,5,0.00,0.00
79,7,6,0.00,0.00
79,7,7,0.00,0.00
79,7,8,0.00,0.00
79,7,9,0.00,0.00
79,7,10,0.00,0.00
79,7,11,0.00,0.00
79,7,12,0.00,0.00
79,7,13,0.00,0.00
79,7,14,0.00,0.00
79,7,15,0.00,0.00
79,7,16,0.00,0.00
79,7,17,0.00,0.00
79,7,18,0.00,0.00
79,7,19,0.00,0.00
79,7,20,0.00,0.00
79,7,21,0.00,0.00
79,7,22,0.00,0.00
79,7,23,0.00,0.00
79,7,24,0.00,0.00
79,7,25,0.00,0.00
79,7,26,0.00,0.00
79,7,27,0.00,0.00
79,7,28,0.00,0.00
79,7,29,0.00,0.00
79,7,30,0.00,0.00
79,7,31,0.00,0.00
79,7,32,0.00,0.00
79,7,33,0.00,0.00
79,7,34,0.00,0.00
79,7,35,0.00,0.00
79,7,36,0.00,0.00
79,7,37,0.00,0.00
79,7,38,0.00,0.00
79,7,39,0.00,0.00
79,7,40,0.00,0.00
79,7,41,0.00,0.00
79,7,42,0.00,0.00
79,7,43,0.00,0.00
79,7,44,0.00,0.00
79,7,45,0.00,0.00
79,7,46,0.00,0.00
79,7,47,0.00,0.00
79,7,48,0.00,0.00
79,7,49,0.00,0.00
79,7,50,0.00,0.00
79,7,51,0.00,0.00
79,7,52,25.00,0.00
79,7,53,0.00,0.00
79,7,54,0.00,0.00
79,7,55,0.00,0.00
79,7,56,1.00,0.00
79,7,57,0.00,0.00
79,7,58,0.00,0.00
79,7,59,0.00,0.00
79,8,0,0.00,0.00
79,8,1,0.00,0.00
79,8,2,0.00,0.00
79,8,3,24.00,0.00
79,8,4,65.00,0.00
79,8,5,61.00,0.00
79,8,6,42.00,0.00
79,8,7,0.00,0.00
79,8,8,0.00,0.00
79,8,9,0.00,0.00
79,8,10,0.00,0.00
79,8,11,32.00,0.00
79,8,12,80.00,0.00
79,8,13,89.00,0.00
79,8,14,87.00,0.00
79,8,15,96.00,0.00
79,8,16,85.00,0.00
79,8,17,85.00,0.00
79,8,18,79.00,0.00
79,8,19,69.00,0.00
79,8,20,97.00,0.00
79,8,21,97.00,0.00
79,8,22,89.00,0.00
79,8,23,63.00,0.00
79,8,24,3.00,0.00
79,8,25,0.00,0.00
79,8,26,0.00,0.00
79,8,27,6.00,0.00
79,8,28,84.00,0.00
79,8,29,103.00,0.00
79,8,30,89.00,0.00
79,8,31,98.00,0.00
79,8,32,103.00,0.00
79,8,33,103.00,0.00
79,8,34,82.00,0.00
79,8,35,91.00,0.00
79,8,36,78.00,0.00
79,8,37,76.00,0.00
79,8,38,73.00,0.00
79,8,39,38.00,0.00
79,8,40,0.00,0.00
79,8,41,0.00,0.00
79,8,42,47.00,0.00
79,8,43,83.00,0.00
79,8,44,100.00,0.00
79,8,45,38.00,0.00
79,8,46,0.00,0.00
79,8,47,0.00,0.00
79,8,48,0.00,0.00
79,8,49,1.00,0.00
79,8,50,0.00,0.00
79,8,51,0.00,0.00
79,8,52,0.00,0.00
79,8,53,0.00,0.00
79,8,54,14.00,0.00
79,8,55,67.00,0.00
79,8,56,100.00,0.00
79,8,57,73.00,0.00
79,8,58,56.00,0.00
79,8,59,78.00,0.00
79,9,0,95.00,0.00
79,9,1,8.00,0.00
79,9,2,0.00,0.00
79,9,3,60.00,0.00
79,9,4,81.00,0.00
79,9,5,88.00,0.00
79,9,6,102.00,0.00
79,9,7,85.00,0.00
79,9,8,100.00,0.00
79,9,9,100.00,0.00
79,9,10,103.00,0.00
79,9,11,45.00,0.00
79,9,12,0.00,0.00
79,9,13,33.00,0.00
79,9,14,100.00,0.00
79,9,15,36.00,0.00
79,9,16,0.00,0.00
79,9,17,0.00,0.00
79,9,18,0.00,0.00
79,9,19,0.00,0.00
79,9,20,26.00,0.00
79,9,21,81.00,0.00
79,9,22,106.00,0.00
79,9,23,26.00,0.00
79,9,24,0.00,0.00
79,9,25,0.00,0.00
79,9,26,62.00,0.00
79,9,27,104.00,0.00
79,9,28,99.00,0.00
79,9,29,106.00,0.00
79,9,30,84.00,0.00
79,9,31,109.00,0.00
79,9,32,102.00,0.00
79,9,33,105.00,0.00
79,9,34,97.00,0.00
79,9,35,62.00,0.00
79,9,36,0.00,0.00
79,9,37,1.00,0.00
79,9,38,1.00,0.00
79,9,39,0.00,0.00
79,9,40,55.00,0.00
79,9,41,84.00,0.00
79,9,42,99.00,0.00
79,9,43,45.00,0.00
79,9,44,91.00,0.00
79,9,45,96.00,0.00
79,9,46,97.00,0.00
79,9,47,35.00,0.00
79,9,48,0.00,0.00
79,9,49,0.00,0.00
79,9,50,0.00,0.00
79,9,51,0.00,0.00
79,9,52,0.00,0.00
79,9,53,31.00,0.00
79,9,54,78.00,0.00
79,9,55,45.00,0.00
79,9,56,70.00,0.00
79,9,57,84.00,0.00
79,9,58,103.00,0.00
79,9,59,79.00,0.00
79,10,0,93.00,0.00
79,10,1,89.00,0.00
79,10,2,1.00,0.00
79,10,3,0.00,0.00
79,10,4,0.00,0.00
79,10,5,0.00,0.00
79,10,6,0.00,0.00
79,10,7,0.00,0.00
79,10,8,1.00,0.00
79,10,9,87.00,0.00
79,10,10,105.00,0.00
79,10,11,102.00,0.00
79,10,12,90.00,0.00
79,10,13,92.00,0.00
79,10,14,115.00,0.00
79,10,15,58.00,0.00
79,10,16,0.00,0.00
79,10,17,0.00,0.00
79,10,18,0.00,0.00
79,10,19,0.00,0.00
79,10,20,11.00,0.00
79,10,21,5.00,0.00
79,10,22,0.00,0.00
79,10,23,0.00,0.00
79,10,24,0.00,0.00
79,10,25,0.00,0.00
79,10,26,0.00,0.00
79,10,27,0.00,0.00
79,10,28,0.00,0.00
79,10,29,0.00,0.00
79,10,30,0.00,0.00
79,10,31,0.00,0.00
79,10,32,7.00,0.00
79,10,33,1.00,0.00
79,10,34,21.00,0.00
79,10,35,0.00,0.00
79,10,36,0.00,0.00
79,10,37,72.00,0.00
79,10,38,88.00,0.00
79,10,39,98.00,0.00
79,10,40,105.00,0.00
79,10,41,103.00,0.00
79,10,42,92.00,0.00
79,10,43,109.00,0.00
79,10,44,81.00,0.00
79,10,45,113.00,0.00
79,10,46,108.00,0.00
79,10,47,104.00,0.00
79,10,48,60.00,0.00
79,10,49,98.00,0.00
79,10,50,87.00,0.00
79,10,51,61.00,0.00
79,10,52,108.00,0.00
79,10,53,91.00,0.00
79,10,54,104.00,0.00
79,10,55,106.00,0.00
79,10,56,96.00,0.00
79,10,57,29.00,0.00
79,10,58,0.00,0.00
79,10,59,0.00,0.00
79,11,0,20.00,0.00
79,11,1,0.00,0.00
79,11,2,0.00,0.00
79,11,3,1.00,0.00
79,11,4,94.00,0.00
79,11,5,98.00,0.00
79,11,6,102.00,0.00
79,11,7,107.00,0.00
79,11,8,107.00,0.00
79,11,9,96.00,0.00
79,11,10,5.00,0.00
79,11,11,0.00,0.00
79,11,12,0.00,0.00
79,11,13,0.00,0.00
79,11,14,42.00,0.00
79,11,15,99.00,0.00
79,11,16,108.00,0.00
79,11,17,102.00,0.00
79,11,18,77.00,0.00
79,11,19,102.00,0.00
79,11,20,38.00,0.00
79,11,21,0.00,0.00
79,11,22,0.00,0.00
79,11,23,0.00,0.00
79,11,24,0.00,0.00
79,11,25,1.00,0.00
79,11,26,1.00,0.00
79,11,27,51.00,0.00
79,11,28,68.00,0.00
79,11,29,110.00,0.00
79,11,30,112.00,0.00
79,11,31,95.00,0.00
79,11,32,107.00,0.00
79,11,33,77.00,0.00
79,11,34,101.00,0.00
79,11,35,108.00,0.00
79,11,36,92.00,0.00
79,11,37,105.00,0.00
79,11,38,108.00,0.00
79,11,39,16.00,0.00
79,11,40,0.00,0.00
79,11,41,0.00,0.00
79,11,42,0.00,0.00
79,11,43,0.00,0.00
79,11,44,14.00,0.00
79,11,45,105.00,0.00
79,11,46,101.00,0.00
79,11,47,101.00,0.00
79,11,48,104.00,0.00
79,11,49,58.00,0.00
79,11,50,67.00,0.00
79,11,51,103.00,0.00
79,11,52,101.00,0.00
79,11,53,112.00,0.00
79,11,54,99.00,0.00
79,11,55,90.00,0.00
79,11,56,102.00,0.00
79,11,57,92.00,0.00
79,11,58,117.00,0.00
79,11,59,83.00,0.00
79,12,0,78.00,0.00
79,12,1,0.00,0.00
79,12,2,0.00,0.00
79,12,3,0.00,0.00
79,12,4,0.00,0.00
79,12,5,24.00,0.00
79,12,6,0.00,0.00
79,12,7,0.00,0.00
79,12,8,0.00,0.00
79,12,9,0.00,0.00
79,12,10,0.00,0.00
79,12,11,1.00,0.00
79,12,12,0.00,0.00
79,12,13,0.00,0.00
79,12,14,5.00,0.00
79,12,15,0.00,0.00
79,12,16,10.00,0.00
79,12,17,1.00,0.00
79,12,18,0.00,0.00
79,12,19,0.00,0.00
79,12,20,0.00,0.00
79,12,21,46.00,0.00
79,12,22,59.00,0.00
79,12,23,107.00,0.00
79,12,24,98.00,0.00
79,12,25,108.00,0.00
79,12,26,67.00,0.00
79,12,27,106.00,0.00
79,12,28,99.00,0.00
79,12,29,94.00,0.00
79,12,30,107.00,0.00
79,12,31,102.00,0.00
79,12,32,100.00,0.00
79,12,33,89.00,0.00
79,12,34,23.00,0.00
79,12,35,0.00,0.00
79,12,36,0.00,0.00
79,12,37,25.00,0.00
79,12,38,25.00,0.00
79,12,39,0.00,0.00
79,12,40,0.00,0.00
79,12,41,1.00,0.00
79,12,42,14.00,0.00
79,12,43,65.00,0.00
79,12,44,31.00,0.00
79,12,45,0.00,0.00
79,12,46,0.00,0.00
79,12,47,13.00,0.00
79,12,48,0.00,0.00
79,12,49,0.00,0.00
79,12,50,0.00,0.00
79,12,51,21.00,0.00
79,12,52,87.00,0.00
79,12,53,93.00,0.00
79,12,54,85.00,0.00
79,12,55,96.00,0.00
79,12,56,100.00,0.00
79,12,57,99.00,0.00
79,12,58,98.00,0.00
79,12,59,100.00,0.00
79,13,0,56.00,0.00
79,13,1,0.00,0.00
79,13,2,0.00,0.00
79,13,3,0.00,0.00
79,13,4,0.00,0.00
79,13,5,62.00,0.00
79,13,6,92.00,0.00
79,13,7,68.00,0.00
79,13,8,88.00,0.00
79,13,9,105.00,0.00
79,13,10,98.00,0.00
79,13,11,101.00,0.00
79,13,12,95.00,0.00
79,13,13,10.00,0.00
79,13,14,0.00,0.00
79,13,15,0.00,0.00
79,13,16,0.00,0.00
79,13,17,87.00,0.00
79,13,18,8.00,0.00
79,13,19,1.00,0.00
79,13,20,0.00,0.00
79,13,21,0.00,0.00
79,13,22,0.00,0.00
79,13,23,0.00,0.00
79,13,24,0.00,0.00
79,13,25,0.00,0.00
79,13,26,12.00,0.00
79,13,27,0.00,0.00
79,13,28,0.00,0.00
79,13,29,0.00,0.00
79,13,30,0.00,0.00
79,13,31,0.00,0.00
79,13,32,0.00,0.00
79,13,33,23.00,0.00
79,13,34,81.00,0.00
79,13,35,115.00,0.00
79,13,36,102.00,0.00
79,13,37,110.00,0.00
79,13,38,105.00,0.00
79,13,39,110.00,0.00
79,13,40,86.00,0.00
79,13,41,117.00,0.00
79,13,42,19.00,0.00
79,13,43,0.00,0.00
79,13,44,15.00,0.00
79,13,45,69.00,0.00
79,13,46,28.00,0.00
79,13,47,112.00,0.00
79,13,48,5.00,0.00
79,13,49,0.00,0.00
79,13,50,0.00,0.00
79,13,51,0.00,0.00
79,13,52,20.00,0.00
79,13,53,89.00,0.00
79,13,54,8.00,0.00
79,13,55,0.00,0.00
79,13,56,65.00,0.00
79,13,57,90.00,0.00
79,13,58,108.00,0.00
79,13,59,105.00,0.00
79,14,0,108.00,0.00
79,14,1,103.00,0.00
79,14,2,101.00,0.00
79,14,3,9.00,0.00
79,14,4,0.00,0.00
79,14,5,0.00,0.00
79,14,6,1.00,0.00
79,14,7,76.00,0.00
79,14,8,82.00,0.00
79,14,9,106.00,0.00
79,14,10,90.00,0.00
79,14,11,52.00,0.00
79,14,12,0.00,0.00
79,14,13,0.00,0.00
79,14,14,0.00,0.00
79,14,15,74.00,0.00
79,14,16,79.00,0.00
79,14,17,77.00,0.00
79,14,18,97.00,0.00
79,14,19,93.00,0.00
79,14,20,94.00,0.00
79,14,21,105.00,0.00
79,14,22,105.00,0.00
79,14,23,89.00,0.00
79,14,24,87.00,0.00
79,14,25,104.00,0.00
79,14,26,1.00,0.00
79,14,27,0.00,0.00
79,14,28,0.00,0.00
79,14,29,53.00,0.00
79,14,30,107.00,0.00
79,14,31,83.00,0.00
79,14,32,74.00,0.00
79,14,33,94.00,0.00
79,14,34,103.00,0.00
79,14,35,87.00,0.00
79,14,36,34.00,0.00
79,14,37,0.00,0.00
79,14,38,0.00,0.00
79,14,39,13.00,0.00
79,14,40,100.00,0.00
79,14,41,112.00,0.00
79,14,42,83.00,0.00
79,14,43,89.00,0.00
79,14,44,49.00,0.00
79,14,45,0.00,0.00
79,14,46,0.00,0.00
79,14,47,56.00,0.00
79,14,48,78.00,0.00
79,14,49,0.00,0.00
79,14,50,0.00,0.00
79,14,51,1.00,0.00
79,14,52,0.00,0.00
79,14,53,1.00,0.00
79,14,54,0.00,0.00
79,14,55,8.00,0.00
79,14,56,22.00,0.00
79,14,57,0.00,0.00
79,14,58,0.00,0.00
79,14,59,91.00,0.00
79,15,0,100.00,0.00
79,15,1,105.00,0.00
79,15,2,101.00,0.00
79,15,3,99.00,0.00
79,15,4,112.00,0.00
79,15,5,101.00,0.00
79,15,6,99.00,0.00
79,15,7,100.00,0.00
79,15,8,96.00,0.00
79,15,9,42.00,0.00
79,15,10,0.00,0.00
79,15,11,0.00,0.00
79,15,12,0.00,0.00
79,15,13,16.00,0.00
79,15,14,94.00,0.00
79,15,15,92.00,0.00
79,15,16,115.00,0.00
79,15,17,95.00,0.00
79,15,18,108.00,0.00
79,15,19,96.00,0.00
79,15,20,0.00,0.00
79,15,21,0.00,0.00
79,15,22,0.00,0.00
79,15,23,0.00,0.00
79,15,24,9.00,0.00
79,15,25,18.00,0.00
79,15,26,87.00,0.00
79,15,27,77.00,0.00
79,15,28,86.00,0.00
79,15,29,87.00,0.00
79,15,30,76.00,0.00
79,15,31,91.00,0.00
79,15,32,92.00,0.00
79,15,33,35.00,0.00
79,15,34,17.00,0.00
79,15,35,0.00,0.00
79,15,36,0.00,0.00
79,15,37,0.00,0.00
79,15,38,24.00,0.00
79,15,39,0.00,0.00
79,15,40,0.00,0.00
79,15,41,39.00,0.00
79,15,42,104.00,0.00
79,15,43,60.00,0.00
79,15,44,86.00,0.00
79,15,45,0.00,0.00
79,15,46,0.00,0.00
79,15,47,0.00,0.00
79,15,48,0.00,0.00
79,15,49,0.00,0.00
79,15,50,0.00,0.00
79,15,51,0.00,0.00
79,15,52,0.00,0.00
79,15,53,0.00,0.00
79,15,54,5.00,0.00
79,15,55,0.00,0.00
79,15,56,0.00,0.00
79,15,57,3.00,0.00
79,15,58,0.00,0.00
79,15,59,2.00,0.00
79,16,0,8.00,0.00
79,16,1,3.00,0.00
79,16,2,0.00,0.00
79,16,3,1.00,0.00
79,16,4,0.00,0.00
79,16,5,0.00,0.00
79,16,6,5.00,0.00
79,16,7,2.00,0.00
79,16,8,0.00,0.00
79,16,9,0.00,0.00
79,16,10,0.00,0.00
79,16,11,15.00,0.00
79,16,12,46.00,0.00
79,16,13,47.00,0.00
79,16,14,18.00,0.00
79,16,15,1.00,0.00
79,16,16,0.00,0.00
79,16,17,0.00,0.00
79,16,18,0.00,0.00
79,16,19,0.00,0.00
79,16,20,1.00,0.00
79,16,21,0.00,0.00
79,16,22,1.00,0.00
79,16,23,0.00,0.00
79,16,24,0.00,0.00
79,16,25,0.00,0.00
79,16,26,0.00,0.00
79,16,27,1.00,0.00
79,16,28,5.00,0.00
79,16,29,14.00,0.00
79,16,30,2.00,0.00
79,16,31,8.00,0.00
79,16,32,2.00,0.00
79,16,33,2.00,0.00
79,16,34,0.00,0.00
79,16,35,0.00,0.00
79,16,36,1.00,0.00
79,16,37,0.00,0.00
79,16,38,1.00,0.00
79,16,39,1.00,0.00
79,16,40,0.00,0.00
79,16,41,0.00,0.00
79,16,42,1.00,0.00
79,16,43,0.00,0.00
79,16,44,1.00,0.00
79,16,45,0.00,0.00
79,16,46,0.00,0.00
79,16,47,0.00,0.00
79,16,48,0.00,0.00
79,16,49,0.00,0.00
79,16,50,0.00,0.00
79,16,51,0.00,0.00
79,16,52,0.00,0.00
79,16,53,0.00,0.00
79,16,54,0.00,0.00
79,16,55,0.00,0.00
79,16,56,0.00,0.00
79,16,57,0.00,0.00
79,16,58,0.00,0.00
79,16,59,0.00,0.00
79,17,0,0.00,0.00
79,17,1,0.00,0.00
79,17,2,0.00,0.00
79,17,3,0.00,0.00
79,17,4,0.00,0.00
79,17,5,0.00,0.00
79,17,6,0.00,0.00
79,17,7,0.00,0.00
79,17,8,0.00,0.00
79,17,9,0.00,0.00
79,17,10,0.00,0.00
79,17,11,0.00,0.00
79,17,12,0.00,0.00
79,17,13,0.00,0.00
79,17,14,0.00,0.00
79,17,15,0.00,0.00
79,17,16,0.00,0.00
79,17,17,0.00,0.00
79,17,18,0.00,0.00
79,17,19,0.00,0.00
79,17,20,0.00,0.00
79,17,21,0.00,0.00
79,17,22,0.00,0.00
79,17,23,0.00,0.00
79,17,24,0.00,0.00
79,17,25,0.00,0.00
79,17,26,0.00,0.00
79,17,27,0.00,0.00
79,17,28,0.00,0.00
79,17,29,0.00,0.00
79,17,30,0.00,0.00
79,17,31,0.00,0.00
79,17,32,0.00,0.00
79,17,33,0.00,0.00
79,17,34,0.00,0.00
79,17,35,0.00,0.00
79,17,36,0.00,0.00
79,17,37,0.00,0.00
79,17,38,0.00,0.00
79,17,39,0.00,0.00
79,17,40,0.00,0.00
79,17,41,0.00,0.00
79,17,42,0.00,0.00
79,17,43,0.00,0.00
79,17,44,0.00,0.00
79,17,45,0.00,0.00
79,17,46,0.00,0.00
79,17,47,0.00,0.00
79,17,48,0.00,0.00
79,17,49,0.00,0.00
79,17,50,0.00,0.00
79,17,51,0.00,0.00
79,17,52,0.00,0.00
79,17,53,0.00,0.00
79,17,54,0.00,0.00
79,17,55,0.00,0.00
79,17,56,0.00,0.00
79,17,57,0.00,0.00
79,17,58,0.00,0.00
79,17,59,0.00,0.00
79,18,0,0.00,0.00
79,18,1,0.00,0.00
79,18,2,0.00,0.00
79,18,3,0.00,0.00
79,18,4,0.00,0.00
79,18,5,0.00,0.00
79,18,6,0.00,0.00
79,18,7,0.00,0.00
79,18,8,0.00,0.00
79,18,9,0.00,0.00
79,18,10,0.00,0.00
79,18,11,0.00,0.00
79,18,12,0.00,0.00
79,18,13,0.00,0.00
79,18,14,0.00,0.00
79,18,15,0.00,0.00
79,18,16,0.00,0.00
79,18,17,0.00,0.00
79,18,18,0.00,0.00
79,18,19,0.00,0.00
79,18,20,0.00,0.00
79,18,21,0.00,0.00
79,18,22,0.00,0.00
79,18,23,0.00,0.00
79,18,24,0.00,0.00
79,18,25,0.00,0.00
79,18,26,0.00,0.00
79,18,27,0.00,0.00
79,18,28,0.00,0.00
79,18,29,0.00,0.00
79,18,30,0.00,0.00
79,18,31,0.00,0.00
79,18,32,0.00,0.00
79,18,33,0.00,0.00
79,18,34,0.00,0.00
79,18,35,0.00,0.00
79,18,36,0.00,0.00
79,18,37,0.00,0.00
79,18,38,0.00,0.00
79,18,39,0.00,0.00
79,18,40,0.00,0.00
79,18,41,0.00,0.00
79,18,42,0.00,0.00
79,18,43,0.00,0.00
79,18,44,0.00,0.00
79,18,45,0.00,0.00
79,18,46,0.00,0.00
79,18,47,0.00,0.00
79,18,48,0.00,0.00
79,18,49,0.00,0.00
79,18,50,0.00,0.00
79,18,51,0.00,0.00
79,18,52,0.00,0.00
79,18,53,0.00,0.00
79,18,54,0.00,0.00
79,18,55,0.00,0.00
79,18,56,0.00,0.00
79,18,57,0.00,0.00
79,18,58,0.00,0.00
79,18,59,0.00,0.00
79,19,0,0.00,0.00
79,19,1,0.00,0.00
79,19,2,0.00,0.00
79,19,3,0.00,0.00
79,19,4,0.00,0.00
79,19,5,0.00,0.00
79,19,6,0.00,0.00
79,19,7,0.00,0.00
79,19,8,0.00,0.00
79,19,9,0.00,0.00
79,19,10,0.00,0.00
79,19,11,0.00,0.00
79,19,12,0.00,0.00
79,19,13,0.00,0.00
79,19,14,0.00,0.00
79,19,15,0.00,0.00
79,19,16,0.00,0.00
79,19,17,0.00,0.00
79,19,18,0.00,0.00
79,19,19,0.00,0.00
79,19,20,0.00,0.00
79,19,21,0.00,0.00
79,19,22,0.00,0.00
79,19,23,0.00,0.00
79,19,24,0.00,0.00
79,19,25,0.00,0.00
79,19,26,0.00,0.00
79,19,27,0.00,0.00
79,19,28,0.00,0.00
79,19,29,0.00,0.00
79,19,30,0.00,0.00
79,19,31,0.00,0.00
79,19,32,0.00,0.00
79,19,33,0.00,0.00
79,19,34,0.00,0.00
79,19,35,0.00,0.00
79,19,36,0.00,0.00
79,19,37,0.00,0.00
79,19,38,0.00,0.00
79,19,39,0.00,0.00
79,19,40,0.00,0.00
79,19,41,36.00,0.00
79,19,42,42.00,0.00
79,19,43,1.00,0.00
79,19,44,0.00,0.00
79,19,45,0.00,0.00
79,19,46,4.00,0.00
79,19,47,18.00,0.00
79,19,48,54.00,0.00
79,19,49,50.00,0.00
79,19,50,29.00,0.00
79,19,51,0.00,0.00
79,19,52,0.00,0.00
79,19,53,0.00,0.00
79,19,54,0.00,0.00
79,19,55,0.00,0.00
79,19,56,0.00,0.00
79,19,57,1.00,0.00
79,19,58,0.00,0.00
79,19,59,0.00,0.00
79,20,0,2.00,0.00
79,20,1,0.00,0.00
79,20,2,1.00,0.00
79,20,3,2.00,0.00
79,20,4,0.00,0.00
79,20,5,0.00,0.00
79,20,6,0.00,0.00
79,20,7,0.00,0.00
79,20,8,0.00,0.00
79,20,9,0.00,0.00
79,20,10,0.00,0.00
79,20,11,0.00,0.00
79,20,12,0.00,0.00
79,20,13,0.00,0.00
79,20,14,0.00,0.00
79,20,15,0.00,0.00
79,20,16,0.00,0.00
79,20,17,0.00,0.00
79,20,18,0.00,0.00
79,20,19,0.00,0.00
79,20,20,0.00,0.00
79,20,21,0.00,0.00
79,20,22,0.00,0.00
79,20,23,0.00,0.00
79,20,24,0.00,0.00
79,20,25,0.00,0.00
79,20,26,0.00,0.00
79,20,27,0.00,0.00
79,20,28,0.00,0.00
79,20,29,0.00,0.00
79,20,30,0.00,0.00
79,20,31,0.00,0.00
79,20,32,0.00,0.00
79,20,33,0.00,0.00
79,20,34,0.00,0.00
79,20,35,0.00,0.00
79,20,36,0.00,0.00
79,20,37,0.00,0.00
79,20,38,0.00,0.00
79,20,39,0.00,0.00
79,20,40,0.00,0.00
79,20,41,0.00,0.00
79,20,42,0.00,0.00
79,20,43,0.00,0.00
79,20,44,0.00,0.00
79,20,45,0.00,0.00
79,20,46,0.00,0.00
79,20,47,0.00,0.00
79,20,48,0.00,0.00
79,20,49,0.00,0.00
79,20,50,0.00,0.00
79,20,51,0.00,0.00
79,20,52,0.00,0.00
79,20,53,0.00,0.00
79,20,54,0.00,0.00
79,20,55,0.00,0.00
79,20,56,0.00,0.00
79,20,57,0.00,0.00
79,20,58,0.00,0.00
79,20,59,0.00,0.00
79,21,0,0.00,0.00
79,21,1,0.00,0.00
79,21,2,0.00,0.00
79,21,3,0.00,0.00
79,21,4,0.00,0.00
79,21,5,0.00,0.00
79,21,6,0.00,0.00
79,21,7,0.00,0.00
79,21,8,0.00,0.00
79,21,9,0.00,0.00
79,21,10,0.00,0.00
79,21,11,0.00,0.00
79,21,12,0.00,0.00
79,21,13,0.00,0.00
79,21,14,0.00,0.00
79,21,15,0.00,0.00
79,21,16,0.00,0.00
79,21,17,0.00,0.00
79,21,18,0.00,0.00
79,21,19,0.00,0.00
79,21,20,0.00,0.00
79,21,21,0.00,0.00
79,21,22,0.00,0.00
79,21,23,0.00,0.00
79,21,24,0.00,0.00
79,21,25,0.00,0.00
79,21,26,0.00,0.00
79,21,27,0.00,0.00
79,21,28,0.00,0.00
79,21,29,0.00,0.00
79,21,30,0.00,0.00
79,21,31,0.00,0.00
79,21,32,0.00,0.00
79,21,33,0.00,0.00
79,21,34,0.00,0.00
79,21,35,0.00,0.00
79,21,36,0.00,0.00
79,21,37,0.00,0.00
79,21,38,0.00,0.00
79,21,39,0.00,0.00
79,21,40,0.00,0.00
79,21,41,0.00,0.00
79,21,42,0.00,0.00
79,21,43,0.00,0.00
79,21,44,0.00,0.00
79,21,45,0.00,0.00
79,21,46,0.00,0.00
79,21,47,0.00,0.00
79,21,48,0.00,0.00
79,21,49,0.00,0.00
79,21,50,0.00,0.00
79,21,51,0.00,0.00
79,21,52,0.00,0.00
79,21,53,0.00,0.00
79,21,54,0.00,0.00
79,21,55,0.00,0.00
79,21,56,0.00,0.00
79,21,57,0.00,0.00
79,21,58,0.00,0.00
79,21,59,0.00,0.00
79,22,0,0.00,0.00
79,22,1,0.00,0.00
79,22,2,0.00,0.00
79,22,3,0.00,0.00
79,22,4,0.00,0.00
79,22,5,0.00,0.00
79,22,6,0.00,0.00
79,22,7,0.00,0.00
79,22,8,0.00,0.00
79,22,9,0.00,0.00
79,22,10,0.00,0.00
79,22,11,0.00,0.00
79,22,12,0.00,0.00
79,22,13,0.00,0.00
79,22,14,0.00,0.00
79,22,15,0.00,0.00
79,22,16,0.00,0.00
79,22,17,0.00,0.00
79,22,18,0.00,0.00
79,22,19,0.00,0.00
79,22,20,0.00,0.00
79,22,21,0.00,0.00
79,22,22,0.00,0.00
79,22,23,0.00,0.00
79,22,24,0.00,0.00
79,22,25,0.00,0.00
79,22,26,0.00,0.00
79,22,27,0.00,0.00
79,22,28,0.00,0.00
79,22,29,0.00,0.00
79,22,30,0.00,0.00
79,22,31,0.00,0.00
79,22,32,0.00,0.00
79,22,33,0.00,0.00
79,22,34,0.00,0.00
79,22,35,0.00,0.00
79,22,36,0.00,0.00
79,22,37,0.00,0.00
79,22,38,0.00,0.00
79,22,39,0.00,0.00
79,22,40,0.00,0.00
79,22,41,0.00,0.00
79,22,42,0.00,0.00
79,22,43,0.00,0.00
79,22,44,0.00,0.00
79,22,45,0.00,0.00
79,22,46,0.00,0.00
79,22,47,0.00,0.00
79,22,48,0.00,0.00
79,22,49,0.00,0.00
79,22,50,0.00,0.00
79,22,51,0.00,0.00
79,22,52,0.00,0.00
79,22,53,0.00,0.00
79,22,54,0.00,0.00
79,22,55,0.00,0.00
79,22,56,0.00,0.00
79,22,57,0.00,0.00
79,22,58,0.00,0.00
79,22,59,0.00,0.00
79,23,0,0.00,0.00
79,23,1,0.00,0.00
79,23,2,0.00,0.00
79,23,3,0.00,0.00
79,23,4,0.00,0.00
79,23,5,0.00,0.00
79,23,6,0.00,0.00
79,23,7,0.00,0.00
79,23,8,0.00,0.00
79,23,9,0.00,0.00
79,23,10,0.00,0.00
79,23,11,0.00,0.00
79,23,12,0.00,0.00
79,23,13,0.00,0.00
79,23,14,0.00,0.00
79,23,15,0.00,0.00
79,23,16,0.00,0.00
79,23,17,0.00,0.00
79,23,18,0.00,0.00
79,23,19,0.00,0.00
79,23,20,0.00,0.00
79,23,21,0.00,0.00
79,23,22,0.00,0.00
79,23,23,0.00,0.00
79,23,24,0.00,0.00
79,23,25,0.00,0.00
79,23,26,0.00,0.00
79,23,27,0.00,0.00
79,23,28,0.00,0.00
79,23,29,0.00,0.00
79,23,30,0.00,0.00
79,23,31,0.00,0.00
79,23,32,0.00,0.00
79,23,33,0.00,0.00
79,23,34,0.00,0.00
79,23,35,0.00,0.00
79,23,36,0.00,0.00
79,23,37,0.00,0.00
79,23,38,0.00,0.00
79,23,39,0.00,0.00
79,23,40,0.00,0.00
79,23,41,0.00,0.00
